"tract","Name","Household_Income_at_Age_35_rP_gP_pall","Incarceration_Rate_rP_gP_pall","Teenage_Birth_Rate_women_only_rP_gP_pall","Individual_Income_Excluding_Spouse_at_Age_35_rP_gP_pall","Fraction_Married_at_Age_35_rP_gP_pall","Spouse's_Income_at_Age_35_rP_gP_pall","Employment_Rate_at_Age_35_rP_gP_pall","High_School_Graduation_Rate_rP_gP_pall","College_Graduation_Rate_rP_gP_pall","Hours_Worked_Per_Week_at_Age_35_rP_gP_pall","Hourly_Wage_$/hour_at_Age_35_rP_gP_pall","Frac._in_Top_20%_Based_on_Household_Income_rP_gP_pall","Frac._In_Top_1%_Based_on_Household_Income_rP_gP_pall","Frac._in_Top_20%_Based_on_Indiv_Income_rP_gP_pall","Frac._In_Top_1%_Based_on_Indiv._Income_rP_gP_pall","%_Staying_in_Same_Commuting_Zone_as_Adults_rP_gP_pall","%_Staying_in_Same_Tract_as_Adults_rP_gP_pall","Household_Income_Stayed_in_Commuting_Zone_rP_gP_pall","Individual_Income_Stayed_in_Commuting_Zone_rP_gP_pall","Household_Income_for_U.S._Natives_rP_gP_pall","Household_Income_for_Immigrants_rP_gP_pall","Individual_Income_for_U.S._Natives_rP_gP_pall","Individual_Income_for_Immigrants_rP_gP_pall","Number_of_Children_rP_gP_pall"
6071003302,"Bloomington, CA",36566,0.0157,,25811,0.3902,36843,0.738,,,,,0.1234,,0.1404,,0.8057,0.1966,38150,27248,,,,,1896
6071003401,"Fontana, CA",36938,0.0207,,26344,0.4179,35046,0.7112,,,,,0.1352,,0.1712,,0.792,0.2178,37945,27681,,,,,2330
6071003403,"Bloomington, CA",34714,0.0199,,25666,0.376,31799,0.736,,,,,0.1128,,0.1317,,0.8303,0.2527,34473,25879,,,,,1269
6071003404,"Fontana, CA",29633,0.0343,,22844,0.2648,34051,0.7027,,,,,0.0754,,0.1279,,0.8012,0.1999,30397,23767,,,,,1649
6071003405,"Fontana, CA",28239,0.0286,,21292,0.28,35041,0.6953,,,,,0.0685,,0.1191,,0.819,0.1739,29455,23366,,,,,1703
6071003503,"Rialto Airport, Rialto, CA",36707,0.0216,,28252,0.3491,35522,0.7609,,,,,0.145,,0.1812,,0.7815,0.1933,36693,28526,,,,,2078
6071003505,"Rialto, CA",30397,0.021,,24146,0.2845,32858,0.7435,,,,,0.058,,0.1319,,0.7894,0.1966,30414,24735,,,,,2260
6071003506,"Rialto, CA",36871,0.0163,,27672,0.3474,38080,0.7725,,,,,0.1337,,0.1753,,0.7961,0.1831,37204,28522,,,,,1818
6071003507,"Rialto, CA",35064,0.0184,,27059,0.3209,36411,0.7587,,,,,0.1379,,0.1676,,0.8003,0.2173,35462,28153,,,,,1888
6071003509,"Rialto, CA",36039,0.0156,,25779,0.3957,34923,0.7098,,,,,0.1019,,0.1456,,0.7988,0.2192,38575,27775,,,,,1865
6071003510,"Rialto, CA",32842,0.0263,,24906,0.3219,32488,0.7385,,,,,0.0826,,0.1438,,0.8144,0.2062,34146,25797,,,,,1744
6071003603,"Rialto, CA",39452,0.0126,,28651,0.3811,39474,0.7555,,,,,0.1662,,0.1802,,0.7983,0.2427,39752,29103,,,,,1434
6071003605,"Bloomington, CA",38484,0.0123,,28541,0.4051,32995,0.7681,,,,,0.1363,,0.1865,,0.8379,0.2305,38969,29236,,,,,1462
6071003606,"Bloomington, CA",32611,0.0155,,24128,0.325,35572,0.7095,,,,,0.1066,,0.1465,,0.8212,0.2595,34387,25536,,,,,1769
6071003607,"Rialto, CA",36008,0.0186,,27126,0.3702,35164,0.7626,,,,,0.1103,,0.1586,,0.8135,0.2085,36991,27632,,,,,1863
6071003609,"Rialto, CA",38055,0.0191,,27122,0.4099,39323,0.7515,,,,,0.1349,,0.1529,,0.7922,0.2034,39246,28673,,,,,1690
6071003611,"Colton, CA",35578,0.0181,,28146,0.2834,34969,0.7794,,,,,0.111,,0.1727,,0.8013,0.1941,36467,29360,,,,,1588
6071003612,"Colton, CA",33591,0.0249,,24049,0.3311,39036,0.7282,,,,,0.1077,,0.1406,,0.7989,0.2126,33772,24502,,,,,1477
6071003700,"Downtown Rialto, Rialto, CA",34626,0.0284,,25937,0.3743,33859,0.7454,,,,,0.1012,,0.1461,,0.8411,0.2015,36990,27642,,,,,1201
6071003801,"Rialto, CA",35238,0.0303,,26497,0.3478,36467,0.7545,,,,,0.12,,0.143,,0.7961,0.2138,35518,26505,,,,,1637
6071003803,"Rialto, CA",31350,0.0296,,24257,0.3149,32532,0.6942,,,,,0.0947,,0.1305,,0.8439,0.2466,32382,25039,,,,,1636
6071003804,"Rialto, CA",32526,0.0189,,24738,0.327,33636,0.7102,,,,,0.1031,,0.1334,,0.7895,0.1939,32804,24685,,,,,1583
6071003900,"Rialto, CA",34018,0.0207,,26286,0.3461,31847,0.7414,,,,,0.0915,,0.1597,,0.8393,0.2227,35390,27782,,,,,1687
6071004001,"Bloomington, CA",33249,0.0211,,24514,0.3692,33910,0.7249,,,,,0.1078,,0.134,,0.8244,0.2791,34951,25462,,,,,1385
6071004003,"Bloomington, CA",34783,0.007,,25351,0.3706,34251,0.7187,,,,,0.1233,,0.1556,,0.8249,0.2568,35683,26628,,,,,1797
6071004004,"Agua Mansa Industrial Corridor, Bloomington, CA",37813,0.0201,,25814,0.4196,37848,0.7206,,,,,0.1504,,0.1421,,0.8178,0.2232,39067,26372,,,,,1476
6071004101,"Muscoy, CA",34116,0.0177,,26025,0.3739,33386,0.7093,,,,,0.1002,,0.1498,,0.8245,0.2562,35216,26691,,,,,1952
6071004103,"Muscoy, CA",27405,0.0215,,20933,0.2747,30654,0.7089,,,,,0.0645,,0.1087,,0.8642,0.2946,29723,23072,,,,,1931
6071004104,"Muscoy, CA",32740,0.0303,,24834,0.3087,32461,0.738,,,,,0.0868,,0.1448,,0.8218,0.2496,32111,24962,,,,,1802
6071004201,"Shirrells, San Bernardino, CA",26201,0.0346,,20911,0.2395,30438,0.6843,,,,,0.0556,,0.1106,,0.8029,0.2432,26564,21273,,,,,2500
6071004202,"Mount Vernon, San Bernardino, CA",27318,0.0375,,21888,0.2458,32960,0.692,,,,,0.0593,,0.099,,0.8392,0.2566,29422,24185,,,,,1695
6071004301,"Terrace, San Bernardino, CA",31490,0.0256,,24112,0.2942,32459,0.7287,,,,,0.066,,0.1299,,0.8064,0.2206,32425,25011,,,,,1520
6071004302,"Carvedale, San Bernardino, CA",30255,0.0176,,23551,0.3361,31770,0.7238,,,,,0.0741,,0.1121,,0.8304,0.2635,31374,24490,,,,,1434
6071004401,"Rancho West, Rialto, CA",36352,0.012,,26286,0.3351,37298,0.7239,,,,,0.1232,,0.1576,,0.7605,0.2261,36884,27680,,,,,1249
6071004403,"Rancho West, San Bernardino, CA",33168,0.0333,,24308,0.3156,35817,0.7341,,,,,0.0865,,0.1281,,0.8411,0.2661,33969,25114,,,,,1915
6071004404,"Terrace, San Bernardino, CA",29558,0.0261,,23592,0.3047,31076,0.7169,,,,,0.0611,,0.1123,,0.8416,0.2524,31090,24428,,,,,1890
6071004503,"San Bernardino, CA",50499,0.0113,,35000,0.4705,39095,0.7272,,,,,0.2626,,0.353,,0.7152,0.1433,54767,39195,,,,,615
6071004504,"Verdemont, San Bernardino, CA",44919,0.0106,,29533,0.4609,41001,0.7663,,,,,0.1937,,0.2077,,0.7557,0.2074,44045,29653,,,,,2033
6071004505,"Wildwood Park, San Bernardino, CA",34276,0.0139,,24404,0.3577,35317,0.7445,,,,,0.1254,,0.1316,,0.7595,0.2049,35657,24753,,,,,1380
6071004507,"Arrowhead Farms, San Bernardino, CA",35480,0.0192,,24557,0.4097,34626,0.7327,,,,,0.114,,0.1329,,0.7332,0.1579,35776,25270,,,,,1473
6071004509,"Cajon, San Bernardino, CA",42885,0.0136,,29803,0.4374,39816,0.7696,,,,,0.2103,,0.2218,,0.7161,0.1215,42453,30126,,,,,1391
6071004510,"San Bernardino, CA",41974,0.0022,,29132,0.4196,38532,0.7665,,,,,0.1775,,0.204,,0.721,0.1801,41536,29533,,,,,1512
6071004601,"Hudson, San Bernardino, CA",39511,0.0157,,28531,0.3947,38672,0.741,,,,,0.1482,,0.2086,,0.7772,0.1881,39193,28651,,,,,2249
6071004603,"Shandin Hills, San Bernardino, CA",38627,0.014,,29016,0.3565,36412,0.7537,,,,,0.1589,,0.2384,,0.7682,0.1864,38492,29476,,,,,1704
6071004604,"Muscupiabe, San Bernardino, CA",35155,0.0113,,26384,0.3503,33929,0.7548,,,,,0.1059,,0.1704,,0.7848,0.2146,34410,26333,,,,,1542
6071004700,"Roosevelt, San Bernardino, CA",27171,0.0268,,20713,0.2572,34751,0.6538,,,,,0.0564,,0.1004,,0.8366,0.231,30041,23094,,,,,2121
6071004800,"Las Plazas, San Bernardino, CA",28066,0.0109,,19815,0.299,31475,0.6429,,,,,0.0625,,0.1037,,0.852,0.3155,29446,20765,,,,,1215
6071004900,"San Bernardino, CA",29519,0.0348,,21179,0.3229,34337,0.6847,,,,,0.074,,0.1006,,0.8423,0.2778,31127,23151,,,,,2729
6071005100,"San Bernardino, CA",39680,0.0143,,27665,0.4275,37140,0.7244,,,,,0.1904,,0.2187,,0.7456,0.1839,37772,27401,,,,,2065
6071005200,"San Bernardino, CA",36225,0.0152,,26517,0.3867,33931,0.7153,,,,,0.133,,0.1722,,0.7625,0.2159,34999,26226,,,,,1160
6071005300,"San Bernardino, CA",30284,0.0166,,21918,0.3531,33225,0.6962,,,,,0.0812,,0.1126,,0.7709,0.2127,31308,22492,,,,,1687
6071005400,"SBHS, San Bernardino, CA",30163,0.0207,,22681,0.3391,33296,0.7052,,,,,0.0661,,0.1139,,0.7965,0.217,30697,23229,,,,,1983
6071005500,"San Bernardino, CA",27839,0.0304,,20834,0.2759,32618,0.6766,,,,,0.0749,,0.0878,,0.7853,0.1912,28645,22048,,,,,3303
6071005600,"Feldheym, San Bernardino, CA",28174,0.0396,,20900,0.3229,30640,0.6871,,,,,0.0495,,0.0886,,0.796,0.2137,29566,22619,,,,,2628
6071005701,"Carousel, San Bernardino, CA",29685,0.0233,,21054,0.348,36136,0.728,,,,,0.108,,0.1092,,0.786,0.1567,31213,23634,,,,,687
6071005800,"Carousel, San Bernardino, CA",25531,0.0395,,18538,0.272,29564,0.6635,,,,,0.0558,,0.0636,,0.8391,0.2057,27751,20666,,,,,1377
6071006100,"Del Rosa, San Bernardino, CA",36344,0.0151,,26525,0.3888,35620,0.7449,,,,,0.1278,,0.1747,,0.7605,0.203,35431,26316,,,,,2497
6071006201,"Del Rosa, San Bernardino, CA",37066,0.008,,25597,0.4118,37252,0.7324,,,,,0.1371,,0.154,,0.7125,0.1834,37732,25480,,,,,987
6071006203,"NE - Sterling, San Bernardino, CA",27061,0.0411,,20508,0.2621,29813,0.6361,,,,,0.062,,0.1058,,0.7606,0.1445,25181,19817,,,,,1614
6071006204,"NE - Sterling, San Bernardino, CA",26201,0.0458,,18981,0.2827,35080,0.6615,,,,,0.0706,,0.0936,,0.7222,0.1282,25919,19139,,,,,1521
6071006301,"Perris Hills, San Bernardino, CA",31250,0.0294,,21774,0.335,37782,0.6778,,,,,0.1248,,0.1272,,0.8008,0.2097,33581,23729,,,,,1999
6071006302,"Pacific, San Bernardino, CA",34529,0.0091,,24530,0.3726,36589,0.7168,,,,,0.1095,,0.1471,,0.7586,0.2147,34537,23949,,,,,2669
6071006401,"East Valley, San Bernardino, CA",27903,0.0356,,20583,0.2774,35287,0.726,,,,,0.0705,,0.1008,,0.7821,0.1624,29187,21335,,,,,1048
6071006402,"Curtis, San Bernardino, CA",27513,0.0357,,20868,0.2962,31402,0.6885,,,,,0.0748,,0.0947,,0.7743,0.1983,29280,22611,,,,,1935
6071006500,"San Bernardino International Airport, San Bernardino, CA",29808,0.0364,,22615,0.2995,36146,0.683,,,,,0.0891,,0.1247,,0.8015,0.2002,31221,23470,,,,,2332
6071006601,"Colton, CA",34646,0.0167,,24912,0.3818,34798,0.7423,,,,,0.1013,,0.1287,,0.8511,0.2823,35872,26339,,,,,1494
6071006603,"Colton, CA",37002,0.0072,,27819,0.3195,37720,0.7771,,,,,0.1215,,0.1677,,0.8631,0.274,37487,28402,,,,,1623
6071006604,"Colton, CA",33327,0.0305,,25258,0.3175,33495,0.7331,,,,,0.0818,,0.1377,,0.8209,0.2609,33777,25453,,,,,1400
6071006700,"Colton, CA",34319,0.0128,,24553,0.3675,35333,0.6983,,,,,0.105,,0.1652,,0.8428,0.3208,36260,26157,,,,,1448
6071007000,"Colton, CA",31494,0.0157,,22938,0.3457,32291,0.7012,,,,,0.0701,,0.1245,,0.8239,0.2863,33098,24252,,,,,2706
6071007104,"Grand Terrace, CA",52019,0.0063,,33215,0.5172,42630,0.7626,,,,,0.2932,,0.2969,,0.7399,0.2194,52316,33655,,,,,1073
6071007105,"Colton, CA",49735,0.0091,,36677,0.4544,40566,0.8072,,,,,0.2616,,0.3321,,0.7252,0.2284,46191,35353,,,,,678
6071007106,"Grand Terrace, CA",43987,0.0114,,31009,0.4134,39032,0.745,,,,,0.1824,,0.2252,,0.7639,0.185,43169,31492,,,,,1157
6071007107,"Cooley Ranch, Colton, CA",32971,0.0038,,23676,0.3407,35007,0.7386,,,,,0.0877,,0.1363,,0.7706,0.2159,33015,24316,,,,,812
6071007108,"Cooley Ranch, Colton, CA",30833,0.0439,,22894,0.3014,35659,0.7057,,,,,0.1064,,0.1064,,0.7217,0.1413,30254,23473,,,,,503
6071007109,"Grand Terrace, CA",36527,0.0169,,26380,0.356,37170,0.7512,,,,,0.1237,,0.176,,0.7879,0.1665,36507,26460,,,,,1777
6071007110,"Colton, CA",45048,0.0046,,31865,0.4275,39517,0.7607,,,,,0.2051,,0.2546,,0.7571,0.1805,45905,32876,,,,,1415
6071007200,"Riverview, San Bernardino, CA",33762,0.0112,,23741,0.367,35019,0.7013,,,,,0.1226,,0.1532,,0.7919,0.2377,34696,25140,,,,,2391
6071007302,"Loma Linda, CA",55473,0.0071,,36181,0.5144,43151,0.7723,,,,,0.3651,,0.3763,,0.697,0.2207,53741,36843,,,,,1693
6071007303,"Loma Linda, CA",33463,0.022,,24429,0.3615,33292,0.7385,,,,,0.1189,,0.1642,,0.7382,0.1718,32441,24589,,,,,969
6071007305,"North Central, Loma Linda, CA",38312,0.0142,,26765,0.3905,37172,0.7263,,,,,0.1689,,0.1816,,0.7645,0.1686,39343,27982,,,,,815
6071007306,"Loma Linda, CA",38061,0.0265,,24908,0.3864,40585,0.6717,,,,,0.1864,,0.1823,,0.7246,0.192,37919,25460,,,,,1176
6071007403,"NE - Sterling, San Bernardino, CA",41340,0.0123,,28817,0.4529,37341,0.745,,,,,0.1692,,0.1977,,0.7476,0.1838,41196,28988,,,,,1851
6071007404,"Amber Hills, Highland, CA",47886,0.0065,,32507,0.471,38805,0.7878,,,,,0.2301,,0.2643,,0.7305,0.153,46993,32814,,,,,1046
6071007407,"San Gorgonio, San Bernardino, CA",26588,0.0269,,21044,0.2473,32641,0.6755,,,,,0.0729,,0.1019,,0.7647,0.1719,27265,21661,,,,,1520
6071007408,"San Gorgonio, San Bernardino, CA",29763,0.014,,21991,0.3051,34114,0.684,,,,,0.0815,,0.087,,0.8005,0.1617,30331,22009,,,,,1475
6071007409,"San Andreas, Highland, CA",35853,0.0102,,26161,0.368,37765,0.7472,,,,,0.1233,,0.1427,,0.76,0.2189,35928,25981,,,,,1657
6071007410,"San Andreas, Highland, CA",37699,0.0212,,26826,0.4058,37198,0.7218,,,,,0.1626,,0.177,,0.792,0.1598,37842,27208,,,,,1587
6071007601,"Lankershim, Highland, CA",28348,0.0235,,21494,0.2844,32497,0.6515,,,,,0.0781,,0.1217,,0.7721,0.2083,29508,22257,,,,,2626
6071007603,"Cypress, Highland, CA",28099,0.0212,,20907,0.2928,30973,0.6841,,,,,0.0607,,0.1095,,0.7677,0.199,27693,21347,,,,,1454
6071007604,"Crossroads, Highland, CA",35511,0.0211,,25811,0.362,33840,0.7303,,,,,0.0872,,0.1358,,0.7739,0.1719,35964,27048,,,,,1359
6071007800,"West Redlands, Redlands, CA",42445,0.0243,,30621,0.4126,36845,0.7488,,,,,0.1921,,0.2409,,0.6952,0.1412,43674,32527,,,,,882
6071007901,"Highland, CA",52810,0.0039,,35414,0.4999,40839,0.7522,,,,,0.3073,,0.3384,,0.727,0.1863,52307,36092,,,,,1571
6071007903,"Highland, CA",48640,0.0057,,33372,0.4664,39366,0.7669,,,,,0.2448,,0.2857,,0.7218,0.1678,47395,33080,,,,,1131
6071007904,"Highland, CA",45177,0.0028,,30418,0.444,42743,0.7521,,,,,0.2441,,0.2581,,0.7479,0.2182,44171,30434,,,,,1735
6071008001,"North Redlands, Redlands, CA",37682,0.0133,,26443,0.4027,35816,0.7412,,,,,0.1398,,0.1788,,0.7981,0.2589,37648,27170,,,,,1773
6071008002,"North Redlands, Redlands, CA",30724,0.0273,,21754,0.3366,33109,0.6903,,,,,0.0863,,0.1095,,0.8194,0.2731,31842,23164,,,,,2666
6071008100,"West Redlands, Redlands, CA",33779,0.0103,,23493,0.3676,34347,0.671,,,,,0.1353,,0.1723,,0.7471,0.16,33497,22610,,,,,811
6071008200,"South Redlands, Redlands, CA",47557,0.0068,,31021,0.5181,41085,0.7373,,,,,0.2708,,0.2471,,0.6229,0.183,42330,29051,,,,,993
6071008301,"South Redlands, Redlands, CA",54419,0.0016,,36866,0.5322,40815,0.7922,,,,,0.3162,,0.3404,,0.6656,0.1345,55689,37623,,,,,1339
6071008302,"Live Oak Canyon, Redlands, CA",57339,0.0022,,36170,0.5523,46437,0.7655,,,,,0.3905,,0.3255,,0.6398,0.1561,55585,35052,,,,,731
6071008401,"North Redlands, Redlands, CA",45050,0.0045,,30944,0.4612,36919,0.7532,,,,,0.2047,,0.2495,,0.739,0.2009,45237,31931,,,,,1768
6071008402,"North Redlands, Redlands, CA",48427,0.0049,,31418,0.5138,41261,0.7703,,,,,0.2552,,0.2575,,0.6855,0.1818,48877,32267,,,,,1856
6071008403,"South Redlands, Redlands, CA",56634,0.0053,,36638,0.5485,42573,0.7901,,,,,0.3438,,0.3243,,0.6767,0.1825,55843,36717,,,,,1412
6071008404,"North Redlands, Redlands, CA",33960,0.0091,,24105,0.3818,35082,0.7282,,,,,0.1158,,0.142,,0.7046,0.1674,33301,23818,,,,,947
6071008500,"South Redlands, Redlands, CA",60652,0.0024,,37806,0.5724,46156,0.7901,,,,,0.3768,,0.3698,,0.6339,0.1733,56414,36706,,,,,1748
6071008601,"Mentone, CA",42273,0.0068,,29341,0.4356,38702,0.747,,,,,0.1815,,0.2339,,0.7012,0.2061,43319,30013,,,,,1530
6071008602,"Crafton, Mentone, CA",43093,0.0119,,27499,0.4856,38990,0.712,,,,,0.1826,,0.2155,,0.7373,0.1438,42396,26961,,,,,971
6071008703,"Yucaipa, CA",56795,0.0005,,34704,0.6072,40565,0.757,,,,,0.3549,,0.332,,0.6814,0.1753,55359,35329,,,,,1825
6071008704,"Yucaipa, CA",43723,0.0074,,28735,0.5281,35539,0.7334,,,,,0.186,,0.216,,0.6957,0.1945,43930,28773,,,,,1944
6071008705,"Yucaipa, CA",40019,0.0088,,24994,0.4749,40172,0.7015,,,,,0.1879,,0.1777,,0.7022,0.1732,40458,25939,,,,,1315
6071008706,"Yucaipa, CA",51381,0.0075,,31303,0.5513,40332,0.7644,,,,,0.2598,,0.2411,,0.6565,0.1386,50072,31113,,,,,1548
6071008708,"Yucaipa, CA",47742,0.001,,30192,0.535,38446,0.7552,,,,,0.2291,,0.2537,,0.7139,0.1678,47953,31064,,,,,1221
6071008709,"Yucaipa, CA",41647,0.0104,,26643,0.4736,37062,0.732,,,,,0.1928,,0.1954,,0.694,0.1664,39120,26305,,,,,912
6071008710,"Yucaipa, CA",36995,0.0159,,22514,0.4756,34369,0.6915,,,,,0.1547,,0.1458,,0.7083,0.175,35825,20616,,,,,973
6071008800,"Yucaipa, CA",42259,0.0142,,28055,0.4828,37105,0.7409,,,,,0.2012,,0.1761,,0.7402,0.23,41780,28413,,,,,2065
6071009107,"Pinon Hills, CA",49097,0,,30756,0.5379,39230,0.753,,,,,0.2119,,0.2502,,0.6698,0.2027,49693,32697,,,,,1572
6071009108,"Phelan, CA",35949,0.0029,,24017,0.4289,33986,0.6976,,,,,0.1474,,0.1547,,0.6515,0.2298,35136,25912,,,,,1538
6071009109,"Phelan, CA",41641,0.0139,,26058,0.4619,38482,0.7096,,,,,0.1802,,0.1953,,0.671,0.1663,40423,26369,,,,,1368
6071009110,"Victorville, CA",34699,0.0297,,24489,0.3592,35441,0.7104,,,,,0.1153,,0.161,,0.6987,0.1923,35970,24987,,,,,2850
6071009112,"Adelanto, CA",34420,0.0283,,24869,0.3652,33644,0.7476,,,,,0.1035,,0.15,,0.7349,0.1725,35502,25965,,,,,1600
6071009114,"Adelanto, CA",31266,0.0206,,22622,0.3782,33045,0.7241,,,,,0.1006,,0.1226,,0.7201,0.1772,29603,22263,,,,,1872
6071009116,"Adelanto, CA",27796,0.0285,,19498,0.3207,32310,0.6638,,,,,0.0739,,0.0988,,0.7083,0.2205,29604,20419,,,,,1229
6071009117,"Adelanto, CA",34051,0.0206,,24896,0.3747,30533,0.7295,,,,,0.0804,,0.1314,,0.7505,0.1792,34665,25044,,,,,1513
6071009118,"Victorville, CA",39999,0.0121,,28196,0.4244,36374,0.7221,,,,,0.1602,,0.2021,,0.7188,0.2059,38922,27923,,,,,2596
6071009119,"Hesperia, CA",38885,0.0234,,25216,0.441,40591,0.6986,,,,,0.1623,,0.185,,0.6658,0.1798,40265,26699,,,,,651
6071009201,"Wrightwood, CA",54453,0.0148,,32615,0.5887,42760,0.7576,,,,,0.3075,,0.2548,,0.5326,0.0567,58841,34116,,,,,1080
6071009202,"Lytle Creek, CA",46085,0,,30473,0.4004,48417,0.7133,,,,,0.2422,,0.279,,0.7462,0.1793,43868,30288,,,,,545
6071009707,"Apple Valley, CA",42499,0.0017,,27213,0.491,35665,0.6811,,,,,0.1775,,0.1898,,0.7134,0.1644,41403,25438,,,,,529
6071009708,"Apple Valley, CA",41390,0.0211,,25856,0.5066,37568,0.7268,,,,,0.1876,,0.1785,,0.6479,0.1798,41400,26491,,,,,940
6071009709,"Apple Valley, CA",39302,0.0145,,27727,0.4345,35813,0.7575,,,,,0.1754,,0.181,,0.677,0.16,38692,27743,,,,,1950
6071009710,"Apple Valley, CA",35356,0.0185,,24542,0.4088,34694,0.6986,,,,,0.1249,,0.1799,,0.7013,0.1375,34173,23600,,,,,2141
6071009711,"Apple Valley, CA",48336,0.0063,,30803,0.5287,37713,0.7339,,,,,0.2312,,0.2549,,0.6537,0.1419,48115,31042,,,,,2160
6071009712,"Apple Valley, CA",35245,0.0284,,23190,0.4068,34849,0.7245,,,,,0.1075,,0.1441,,0.6894,0.1398,34528,22558,,,,,1775
6071009713,"Apple Valley, CA",37105,0.0206,,24433,0.4268,36716,0.6799,,,,,0.1395,,0.1561,,0.6647,0.1718,36348,23293,,,,,2023
6071009714,"Apple Valley, CA",39180,0.017,,26349,0.4749,33279,0.7205,,,,,0.1523,,0.1958,,0.6722,0.1334,41092,28316,,,,,952
6071009715,"Apple Valley, CA",49796,0.0106,,32096,0.5148,39992,0.7602,,,,,0.2602,,0.2546,,0.6419,0.1463,46688,31115,,,,,1853
6071009716,"Apple Valley, CA",38546,0.0094,,24537,0.4512,39780,0.7305,,,,,0.1507,,0.1657,,0.6615,0.1467,36992,24095,,,,,2038
6071009717,"Apple Valley, CA",49894,0.0074,,32442,0.5235,37166,0.7685,,,,,0.273,,0.2649,,0.6562,0.1417,49194,32593,,,,,882
6071009800,"Victorville, CA",30979,0.0301,,19430,0.3724,34104,0.6921,,,,,0.0991,,0.1015,,0.7458,0.198,33811,21065,,,,,1546
6071009904,"Victorville, CA",35889,0.0185,,24827,0.3991,34242,0.7171,,,,,0.1165,,0.1704,,0.7243,0.1662,35074,25138,,,,,2454
6071009905,"Victorville, CA",34755,0.0094,,24483,0.3782,35840,0.728,,,,,0.1043,,0.1359,,0.7429,0.1836,33251,24011,,,,,1696
6071009906,"Victorville, CA",40255,0.0064,,27586,0.4455,37910,0.7428,,,,,0.1681,,0.2033,,0.7488,0.1463,40392,28215,,,,,1556
6071009908,"Victorville, CA",39943,0.0167,,28334,0.4399,34122,0.742,,,,,0.1712,,0.2011,,0.725,0.1506,38597,28431,,,,,1517
6071009910,"Victorville, CA",39328,0.0212,,27445,0.435,34715,0.7484,,,,,0.145,,0.1847,,0.7078,0.1808,40173,28256,,,,,1466
6071009911,"Victorville, CA",39148,0.0137,,27190,0.4341,36336,0.7467,,,,,0.1424,,0.1767,,0.7296,0.1754,39528,27530,,,,,2034
6071009912,"Victorville, CA",33854,0.0163,,22662,0.3839,37270,0.6808,,,,,0.117,,0.1302,,0.7052,0.1688,32481,22232,,,,,1229
6071009913,"Victorville, CA",34944,0.0206,,24962,0.3772,32858,0.6893,,,,,0.1064,,0.1474,,0.7421,0.1896,34954,24758,,,,,1566
6071010004,"Victorville, CA",39227,0.0078,,24141,0.3933,31706,0.5818,,,,,0.1975,,0.1556,,0.6252,0.2375,36543,23359,,,,,1673
6071010009,"Victorville, CA",42415,0.0119,,30368,0.4779,33478,0.7749,,,,,0.1489,,0.2378,,0.7076,0.1807,42498,31364,,,,,817
6071010010,"Hesperia, CA",37381,0.0118,,25088,0.4383,36163,0.6992,,,,,0.1438,,0.1458,,0.7252,0.1877,38159,24687,,,,,1587
6071010011,"Hesperia, CA",36921,0.0145,,26256,0.4231,29649,0.7315,,,,,0.1168,,0.1736,,0.7325,0.1296,37934,26683,,,,,1473
6071010012,"Hesperia, CA",41090,0.0134,,25647,0.4937,37514,0.7009,,,,,0.1668,,0.1756,,0.6822,0.1767,40221,26211,,,,,1115
6071010013,"Hesperia, CA",39190,0.0107,,24796,0.491,35515,0.6965,,,,,0.1549,,0.1727,,0.7253,0.1777,39182,25390,,,,,2190
6071010014,"Hesperia, CA",32411,0.0217,,23012,0.4174,29062,0.6802,,,,,0.0636,,0.1205,,0.7608,0.1882,31326,22675,,,,,1451
6071010015,"Hesperia, CA",38701,0.0115,,25115,0.4735,34918,0.7081,,,,,0.1503,,0.1689,,0.6923,0.1717,37003,24938,,,,,1505
6071010016,"Hesperia, CA",39642,0.0102,,27308,0.4801,32921,0.7394,,,,,0.1712,,0.1671,,0.7102,0.1494,40045,27815,,,,,1380
6071010017,"Hesperia, CA",45512,0.0158,,30013,0.4942,37060,0.7466,,,,,0.2053,,0.235,,0.7083,0.1828,44784,29649,,,,,1407
6071010018,"Hesperia, CA",39656,0.009,,25940,0.4238,38348,0.7278,,,,,0.1527,,0.1668,,0.7177,0.1249,39259,26596,,,,,1164
6071010019,"Hesperia, CA",38582,0.0082,,25538,0.4354,35634,0.6854,,,,,0.1461,,0.1924,,0.7034,0.2069,38886,26061,,,,,1197
6071010020,"Hesperia, CA",38342,0.0214,,24599,0.4905,34454,0.6891,,,,,0.1484,,0.1629,,0.7087,0.144,36561,23905,,,,,1653
6071010021,"Hesperia, CA",45131,0.0092,,28873,0.5211,36831,0.7657,,,,,0.1935,,0.2136,,0.6806,0.1588,45346,29050,,,,,1552
6071010022,"Hesperia, CA",45028,0.0138,,27965,0.5137,39372,0.7029,,,,,0.2375,,0.2317,,0.7126,0.1376,45757,28506,,,,,899
6071010023,"Hesperia, CA",41800,0.0146,,27556,0.4768,37483,0.7262,,,,,0.1856,,0.1826,,0.6894,0.1749,42874,28089,,,,,1853
6071010024,"Hesperia, CA",47268,0.0095,,30735,0.5392,34888,0.7656,,,,,0.2277,,0.2423,,0.6986,0.1764,45644,30142,,,,,1282
